satelite_id,Datetime,a0,a1,a2,X,Vx,ax,Health,Y,Vy,ay,Frequency number,Z,Vz,az,Age of operation
R01,2024-08-21 23:45:00,9.522400796410001e-05,9.09494701773e-13,345570.0,-5038.951660160001,1.80429172516,-2.79396772385e-09,1.0,-11040.6235352,-2.48760700226,0.0,1.0,22432.4614258,-0.817789077759,-2.79396772385e-09,1.0
R01,2024-08-22 00:15:00,9.522587060930001e-05,9.09494701773e-13,345600.0,-2259.2451171899997,1.27047729492,-2.79396772385e-09,1.0,-15524.3979492,-2.44574451447,9.31322574615e-10,1.0,20112.1459961,-1.74357032776,-1.8626451492300002e-09,1.0
R01,2024-08-22 00:45:00,9.52277332544e-05,9.09494701773e-13,347400.0,-481.644042969,0.7093267440800001,-1.8626451492300002e-09,1.0,-19668.7382813,-2.11117362976,1.8626451492300002e-09,1.0,16236.7880859,-2.53440380096,-1.8626451492300002e-09,1.0
R01,2024-08-22 01:15:00,9.523052722216001e-05,9.094947017729001e-13,349200.0,342.92138671879997,0.22855663299560003,-9.313225746155e-10,1.0,-22964.53515625,-1.511222839355,2.793967723846e-09,1.0,11106.21679688,-3.129208564758,-9.313225746155e-10,1.0
R01,2024-08-22 01:45:00,9.523238986731001e-05,9.094947017729001e-13,351000.0,444.08105468750006,-0.08179378509521,0.0,1.0,-24990.978515619998,-0.7153987884521,2.793967723846e-09,1.0,5117.180175781,-3.482073783875,-9.313225746155e-10,1.0
R01,2024-08-22 02:15:00,9.523425251245e-05,9.094947017729001e-13,352800.0,185.9106445312,-0.16450786590580002,9.313225746155e-10,1.0,-25482.61230469,0.17550277709960002,2.793967723846e-09,1.0,-1267.344726562,-3.565800666809,0.0,1.0
R01,2024-08-22 02:45:00,9.523704648018001e-05,9.094947017729001e-13,354600.0,-1.77197265625,-0.004791259765625,1.862645149231e-09,1.0,-24371.808105469998,1.045449256897,1.862645149231e-09,1.0,-7553.953125,-3.373997688293,0.0,1.0
R01,2024-08-22 03:15:00,9.523890912530001e-05,9.09494701773e-13,356400.0,296.880371094,0.367267608643,2.79396772385e-09,1.0,-21799.6259766,1.78173732758,9.31322574615e-10,1.0,-13256.944824200002,-2.92155456543,9.31322574615e-10,1.0
R01,2024-08-22 03:45:00,9.524170309310001e-05,9.09494701773e-13,358200.0,1406.43896484,0.8817863464360001,2.79396772385e-09,1.0,-18093.2998047,2.29300022125,0.0,1.0,-17935.8105469,-2.24346542358,1.8626451492300002e-09,2.0
R01,2024-08-22 04:15:00,9.524356573820002e-05,9.09494701773e-13,360000.0,3498.27929687,1.44086074829,2.79396772385e-09,1.0,-13714.0917969,2.52366256714,-9.31322574615e-10,1.0,-21229.183105499997,-1.39209747314,2.79396772385e-09,2.0
R01,2024-08-22 04:45:00,9.52463597059e-05,9.09494701773e-13,361800.0,6554.46875,1.93505764008,1.8626451492300002e-09,1.0,-9184.145507809999,2.46249389648,-1.8626451492300002e-09,1.0,-22882.641601599997,-0.433143615723,2.79396772385e-09,2.0
R01,2024-08-22 05:15:00,9.52482223511e-05,9.09494701773e-13,363600.0,10363.5693359,2.26188850403,0.0,1.0,-5004.391113279999,2.14386940002,-2.79396772385e-09,1.0,-22768.2841797,0.559414863586,2.79396772385e-09,2.0
R01,2024-08-22 05:45:00,9.52500849962e-05,9.09494701773e-13,365400.0,14549.196289099998,2.34322357178,0.0,1.0,-1576.97900391,1.64155006409,-2.79396772385e-09,1.0,-20894.6123047,1.50897407532,2.79396772385e-09,2.0
R01,2024-08-22 06:15:00,9.52528789639e-05,9.09494701773e-13,367200.0,18626.7802734,2.1387720108,-9.31322574615e-10,1.0,855.073242188,1.05603790283,-1.8626451492300002e-09,1.0,-17405.9760742,2.34216690063,1.8626451492300002e-09,2.0
R01,2024-08-22 06:45:00,9.525474160910001e-05,9.09494701773e-13,369000.0,22079.296875,1.65338611603,-2.79396772385e-09,1.0,2241.1645507800004,0.49757194519000003,-9.31322574615e-10,1.0,-12571.5986328,2.99451446533,1.8626451492300002e-09,2.0
R01,2024-08-22 07:15:00,9.52566042542e-05,9.09494701773e-13,370800.0,24439.5751953,0.9369478225710002,-2.79396772385e-09,1.0,2723.93701172,0.06756782531740001,0.0,1.0,-6764.94482422,3.4154291153,9.31322574615e-10,2.0
R01,2024-08-22 07:45:00,9.52584668994e-05,9.09494701773e-13,372600.0,25365.6044922,0.0768070220947,-2.79396772385e-09,1.0,2607.60351562,-0.15842342376700003,9.31322574615e-10,1.0,-434.95703125,3.57219314575,0.0,2.0
R01,2024-08-22 08:15:00,9.526126086710001e-05,9.09494701773e-13,374400.0,24696.3525391,-0.8160142898560001,-1.8626451492300002e-09,1.0,2299.13818359,-0.14339447021500001,1.8626451492300002e-09,1.0,5928.674316410001,3.45255374908,0.0,2.0
R01,2024-08-22 08:45:00,9.526312351230001e-05,9.09494701773e-13,376200.0,22478.7583008,-1.62459850311,-9.31322574615e-10,1.0,2232.2592773399997,0.104951858521,2.79396772385e-09,1.0,11833.503418,3.06572532654,-9.31322574615e-10,2.0
