satelite_id,Datetime,a0,a1,a2,AODE,C_rs,Delta n,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,BDT Week,Spare2,SV accurracy,SatH1,TGD1,TGD2,t_tm,AODC
C01,2024-09-25 00:00:00,0.000925274682231,3.02691205434e-12,0.0,0.0,152.90625,1.00239889679e-08,-1.85731225146,5.18001616001e-06,0.00033255573362100005,-6.63055106997e-06,6493.322616580001,259200.0,9.080395102500001e-08,2.84261204515,-3.6414712667499997e-07,0.082358283856,205.515625,1.58577724868,-8.96073039325e-09,2.71439877989e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,259200.0,0.0
C01,2024-09-25 01:00:00,0.000925285276026,2.99582580965e-12,0.0,0.0,40.203125,1.0513652221500001e-08,-1.60947259217,1.48080289364e-06,0.000332115450874,-6.81215897202e-06,6493.31078529,262800.0,4.19095158577e-09,3.11753523349,-3.69269400835e-07,0.0745840738575,204.56249999999997,1.32569686521,-9.363961475150002e-09,6.893144269979999e-11,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,262800.0,0.0
C01,2024-09-25 02:00:00,0.0009252958698200001,2.9691804570599998e-12,0.0,1.0,-68.703125,1.0384003964e-08,-1.35694691954,-2.20816582441e-06,0.00033098028507100004,-5.33415004611e-06,6493.302314760001,266400.0,-1.29453837872e-07,-2.85856681698,-2.9196962714199995e-07,0.0674127133815,155.734375,1.02884625526,-9.17359640283e-09,-1.36434254463e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,266400.0,0.0
C01,2024-09-25 03:00:00,0.0009253061143680001,2.90434343242e-12,0.0,0.0,-146.8125,9.070377817640001e-09,-1.09624464667,-4.93507832289e-06,0.000330551411025,-2.51037999988e-06,6493.30061913,270000.0,-2.2351741790799998e-07,-2.51399551938,-1.37370079756e-07,0.0616254006824,70.140625,0.6863910554910001,-7.84211236974e-09,-3.2215627624500004e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,270000.0,0.0
C01,2024-09-25 04:00:00,0.0009253161260860001,2.8483881919799996e-12,0.0,0.0,-170.375,6.24561729789e-09,-0.8296490317210001,-5.826819688079999e-06,0.00033211370464400003,1.05425715446e-06,6493.30574799,273600.0,-2.0582228899e-07,-2.13449671616,3.91155481339e-08,0.0580824193659,-34.15625,0.30315401821000004,-5.03806699857e-09,-4.58590530708e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,273600.0,0.0
C01,2024-09-25 05:00:00,0.00092532671988,2.88657986403e-12,0.0,0.0,-136.375,2.2779520287e-09,-0.561552966066,-4.67197969556e-06,0.00033607578370700004,4.17837873101e-06,6493.316337589999,277200.0,-7.72997736931e-08,-1.73655929201,1.2246891856199998e-07,0.0574557842583,-123.171875,-0.10000599422300001,-1.1243325472500002e-09,-5.146642949770001e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,277200.0,0.0
C01,2024-09-25 06:00:00,0.000925337546505,2.9443114613099998e-12,0.0,0.0,-63.34375,-1.4432744038900001e-09,-0.296414114701,-2.1029263734799997e-06,0.000341038685292,5.85382804275e-06,6493.32848549,280800.0,4.37721610069e-08,-1.34679442899,7.72997736931e-08,0.0598789880973,-171.0625,-0.4920445347610001,2.5340341241200004e-09,-4.85020203038e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,280800.0,0.0
C01,2024-09-25 07:00:00,0.00092534837313,2.97806224125e-12,0.0,0.0,19.640625,-3.808015762e-09,-0.0349172885938,7.90227204561e-07,0.000345236738212,5.742534995079999e-06,6493.33863068,284400.0,8.66129994392e-08,-0.9870855382920001,-6.519258022310001e-09,0.0648626628417,-169.046875,-0.8504167923240001,4.84770192624e-09,-3.99302346831e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,284400.0,0.0
C01,2024-09-25 08:00:00,0.00092535931617,3.0038194154300002e-12,0.0,0.0,95.421875,-4.736268713170001e-09,0.22569773877100002,3.3532269298999997e-06,0.00034716189838900004,4.20259311795e-06,6493.34350967,288000.0,8.61473381519e-08,-0.6652069761980001,-5.02914190292e-08,0.0715802480732,-126.125,-1.17012938424,5.7548825711e-09,-2.9429797297800004e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,288000.0,0.0
C01,2024-09-25 09:00:00,0.0009253699099649999,2.98516766861e-12,0.0,0.0,162.28125,-4.79877131666e-09,0.490355316421,5.49806281924e-06,0.000346168759279,1.68615952134e-06,6493.34049606,291600.0,6.00703060627e-08,-0.378142571362,-6.14672899246e-08,0.07919955552800001,-53.421875,-1.45913969688,5.84452916238e-09,-1.82507602174e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,291600.0,0.0
