satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I02,2023-12-31 23:50:24,-0.00010058097541300001,2.52384779742e-11,0.0,160.0,-193.875,4.728768400760001e-09,1.37963348007,-6.51180744171e-06,0.00168942310847,-3.2931566238399996e-06,6493.3537674,85824.0,-1.1175870895399999e-07,2.73369887086,4.09781932831e-08,0.504254171936,186.875,3.10472284627,-4.253034298810001e-09,-4.96449250533e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,86220.0
I02,2024-01-01 00:05:36,-0.00010056048631700002,2.43289832724e-11,0.0,161.0,-193.875,4.72591113888e-09,1.44666464101,-6.52298331261e-06,0.00168952660169,-3.35648655891e-06,6493.35108566,86736.0,-1.1175870895399999e-07,2.73369594648,4.09781932831e-08,0.5042538018180001,188.0625,3.10420010468,-4.253034298810001e-09,-4.971635660009999e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,86988.0
I02,2024-01-01 00:20:48,-0.000100537203252,1.93267624127e-11,0.0,162.0,-193.75,4.72305387701e-09,1.51579696925,-6.52670860291e-06,0.00168781308457,-3.3974647522e-06,6493.33618546,87647.99999999999,-1.1175870895399999e-07,2.7336919732,4.09781932831e-08,0.5042533395359999,188.4375,3.1015803973,-4.253034298810001e-09,-4.97877881469e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,87804.0
I02,2024-01-01 00:36:00,-0.000100507866591,2.33058017329e-11,0.0,163.0,-193.625,4.71733935326e-09,1.57868872595,-6.52298331261e-06,0.00169006641954,-3.41609120369e-06,6493.35660744,88560.0,-1.1175870895399999e-07,2.73368720994,3.72529029846e-08,0.504252808496,188.0,3.10519533224,-4.253034298810001e-09,-4.98592196938e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,88716.00000000001
I02,2024-01-01 00:50:24,-0.00010049017146200002,2.8080648917199998e-11,0.0,164.0,-193.6875,4.71305346045e-09,1.64191730637,-6.52298331261e-06,0.00168987247162,-3.40864062309e-06,6493.35514259,89423.99999999999,-1.1175870895399999e-07,2.73368443186,3.72529029846e-08,0.504252393028,186.9375,3.10497545272,-4.253034298810001e-09,-4.989493546720001e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,89628.0
I02,2024-01-01 01:05:36,-0.00010046362876899999,2.59205990005e-11,0.0,165.0,-194.0625,4.7059103057700005e-09,1.7085126289,-6.530433893199999e-06,0.0016894652508200002,-3.3825635909999998e-06,6493.35465622,90336.0,-1.1175870895399999e-07,2.73368010601,3.72529029846e-08,0.504251940986,185.125,3.10489096482,-4.253034298810001e-09,-4.989493546720001e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,90540.0
I02,2024-01-01 01:20:48,-0.00010045012459200001,2.8762769943599998e-11,0.0,166.0,-194.8125,4.663051377660001e-09,1.77473392571,-6.556510925289999e-06,0.00168907805346,-3.33786010742e-06,6493.35603905,91248.0,-1.1548399925199999e-07,2.73367513355,3.72529029846e-08,0.504251202212,182.5,3.10518113901,-4.21731852539e-09,-5.00377985609e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,91452.00000000001
I02,2024-01-01 01:36:00,-0.000100417993963,3.29691829393e-11,0.0,167.0,-196.3125,4.654479592040001e-09,1.84106232274,-6.586313247679999e-06,0.00168935861439,-3.2857060432399997e-06,6493.35659599,92160.0,-1.1548399925199999e-07,2.73367139287,4.09781932831e-08,0.504250737004,179.8125,3.10536146999,-4.21731852539e-09,-4.9966367014e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,92364.0
I02,2024-01-01 01:50:24,-0.000100394245237,2.93312041322e-11,0.0,168.0,-198.25,4.6444791754900005e-09,1.90391099504,-6.6272914409599995e-06,0.00168924906757,-3.2298266887699998e-06,6493.35727692,93024.0,-1.19209289551e-07,2.73366766389,4.09781932831e-08,0.504250317147,177.1875,3.10552189944,-4.21588989445e-09,-4.98592196938e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,93228.00000000001
I02,2024-01-01 02:05:36,-0.000100369565189,2.8080648917199998e-11,0.0,169.0,-200.875,4.63305012799e-09,1.97025625368,-6.68317079544e-06,0.00168915721588,-3.17022204399e-06,6493.35795212,93936.0,-1.2293457984899999e-07,2.73366379154,4.47034835815e-08,0.504249868031,174.5,3.10568609005,-4.21446126351e-09,-4.96806408267e-10,0.0,2295.0,,2.0,0.0,-1.8626451492300002e-09,,94140.0
