satelite_id,Datetime,a0,a1,a2,AODE,C_rs,Delta n,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,BDT Week,Spare2,SV accurracy,SatH1,TGD1,TGD2,t_tm,AODC
C01,2024-01-01 00:00:00,0.000881351414137,5.53335155473e-13,0.0,1.0,-407.35937499999994,3.0172685384900004e-09,-0.0489921887442,-1.3462267816100002e-05,0.00045457424130300006,9.19075682759e-06,6493.3669281,86400.0,-1.5739351511e-07,-2.92479469838,8.19563865662e-08,0.064752850359,-285.421875,-0.768737545302,-1.84829127446e-09,-3.7644425184300003e-10,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,86400.0,0.0
C01,2024-01-01 01:00:00,0.0008813535096120001,5.67546010188e-13,0.0,1.0,-134.546875,5.58594696283e-10,0.21421419319,-4.62494790554e-06,0.00045359728392200003,1.5511177480200002e-05,6493.364480970001,90000.0,-9.77888703346e-08,-2.59368349351,8.70786607265e-08,0.0701125564923,-475.109375,-1.10028118875,6.34669293666e-10,-3.61086469272e-10,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,90000.0,0.0
C01,2024-01-01 02:00:00,0.000881355488673,5.6221693967e-13,0.0,1.0,131.875,-1.23326565618e-09,0.473865347719,4.12808731198e-06,0.000455500092357,1.54301524162e-05,6493.37005043,93600.0,-6.51925802231e-08,-2.29388334959,3.86498868465e-08,0.0766392221369,-468.640625,-1.39701309607,2.39938565833e-09,-2.99655338991e-10,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,93600.0,0.0
C01,2024-01-01 03:00:00,0.0008813578169790001,5.95967719619e-13,0.0,1.0,308.046875,-2.27759487097e-09,0.7292069430820001,9.99961048365e-06,0.00045838253572600004,1.1146999895600001e-05,6493.38057137,97200.0,-4.56348061562e-08,-2.0215946324,-7.91624188423e-09,0.08367097926639999,-335.40625,-1.66199332323,3.38514100471e-09,-2.20723479733e-10,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,97200.0,0.0
C01,2024-01-01 04:00:00,0.0008813601452860001,6.2172489379e-13,0.0,1.0,381.5,-2.70939857161e-09,0.982884726603,1.2523028999600002e-05,0.00046046706847800007,5.05242496729e-06,6493.39155769,100800.0,-2.04890966415e-08,-1.77125036812,-2.74740159512e-08,0.0906665481914,-148.9375,-1.90344425981,3.7547992596e-09,-1.41791620476e-10,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,100800.0,0.0
C01,2024-01-01 05:00:00,0.0008813622407620001,6.110667527540001e-13,0.0,1.0,375.359375,-2.71725604176e-09,1.23914389198,1.24089419842e-05,0.000461140181869,-1.1273659765699998e-06,6493.39866829,104400.0,6.053596735000001e-09,-1.53757290862,-1.86264514923e-08,0.0972051205263,38.5,-2.13089243419,3.7230122212600003e-09,-6.82171272315e-11,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,104400.0,0.0
C01,2024-01-01 06:00:00,0.0008813644526530001,6.15507644852e-13,0.0,1.0,320.0,-2.46938857423e-09,1.50117472854,1.0625924915100002e-05,0.000461191870272,-6.3111074268799995e-06,6493.39917755,108000.0,1.76951289177e-08,-1.31619584427,6.519258022310001e-09,0.10296555649400002,194.5625,-2.3518919896,3.4758590692000004e-09,2.50010413937e-12,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,108000.0,0.0
C01,2024-01-01 07:00:00,0.0008813667809589999,6.16395823272e-13,0.0,1.0,233.53125,-2.1118736823000004e-09,1.76802596648,7.79423862696e-06,0.000461891526356,-9.9535100162e-06,6493.394056319999,111600.00000000001,8.38190317154e-09,-1.10365969272,2.7939677238499997e-08,0.10770601818200001,303.515625,-2.56894254981,3.1487025846700004e-09,7.39316509786e-11,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,111600.00000000001,0.0
C01,2024-01-01 08:00:00,0.000881368876435,6.146194664320001e-13,0.0,1.0,131.953125,-1.7390010078e-09,2.03751259282,4.400033503769999e-06,0.000464043347165,-1.18152238429e-05,6493.3847065,115199.99999999999,-1.210719347e-08,-0.897219737329,2.421438694e-08,0.11124916334599999,358.046875,-2.78259048398,2.8354752517800004e-09,1.4643467102e-10,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,115199.99999999999,0.0
C01,2024-01-01 09:00:00,0.0008813713211570001,6.332712132460001e-13,0.0,1.0,18.25,-1.4132731542100002e-09,2.30552577977,5.67641109228e-07,0.000466941506602,-1.2044329196200002e-05,6493.37539673,118800.0,-2.84053385258e-08,-0.6946328492180001,-1.0710209608100001e-08,0.113472618887,363.4375,-2.99095270642,2.57153568621e-09,2.1893769106200002e-10,0.0,939.0,0.0,2.0,0.0,-5.40000000271e-09,-9.800000000000002e-09,118800.0,0.0
