satelite_id,Datetime,a0,a1,a2,AODE,C_rs,Delta n,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,BDT Week,Spare2,SV accurracy,SatH1,TGD1,TGD2,t_tm,AODC
C01,2024-09-26 00:00:00,0.000925531261601,3.01803027014e-12,0.0,0.0,328.359375,8.89037031961e-09,-1.83341183465,1.0812655091300002e-05,0.00033801200334,-4.31202352047e-07,6493.33707619,345600.0,1.34110450745e-07,2.85911557657,-2.86847352982e-07,0.081862998311,18.203125,1.56288515402,-7.88104256277e-09,4.05374028313e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,345600.0,0.0
C01,2024-09-26 01:00:00,0.0009255418553949999,2.98694402545e-12,0.0,0.0,280.21875,9.840052734840001e-09,-1.58007160192,9.2969276011e-06,0.000337614910677,-5.05521893501e-06,6493.329507830001,349200.0,7.03148543835e-08,3.13581318067,-3.5809352994e-07,0.0740924119606,155.5,1.29553341669,-8.77607984467e-09,2.22866426138e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,349200.0,0.0
C01,2024-09-26 02:00:00,0.000925552565604,2.9709568139e-12,0.0,0.0,156.671875,1.0242212343499999e-08,-1.32888184414,5.2237883210199995e-06,0.000336127355695,-8.23475420475e-06,6493.319623949999,352800.0,-6.14672899246e-08,-2.83801178953,-3.45520675182e-07,0.0669690922515,248.4375,0.9977436338100001,-9.109308010670001e-09,2.46438836595e-11,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,352800.0,0.0
C01,2024-09-26 03:00:00,0.000925563159399,2.9656277433799997e-12,0.0,0.0,-18.609375,9.582899166220002e-09,-1.07398317064,-6.32833689451e-07,0.000334251439199,-8.77864658833e-06,6493.312107090001,356400.0,-1.9371509551999997e-07,-2.49090187702,-2.32830643654e-07,0.061284969405,262.65625,0.658553970022,-8.394992542280001e-09,-1.6822129280600002e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,356400.0,0.0
C01,2024-09-26 04:00:00,0.0009255736367780001,2.93809421237e-12,0.0,0.0,-187.03125,7.508169888270001e-09,-0.813192683802,-6.30086287856e-06,0.000333581119776,-5.73927536607e-06,6493.31008148,360000.0,-2.43075191975e-07,-2.10932465196,-4.7031790018099995e-08,0.05790112578,171.09375,0.279043884784,-6.29633369614e-09,-3.26085011321e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,360000.0,0.0
C01,2024-09-26 05:00:00,0.0009255839977410001,2.91144885978e-12,0.0,0.0,-273.46875,4.14910139816e-09,-0.548067880839,-9.183306247e-06,0.000335578573868,1.28988176584e-07,6493.31535721,363600.0,-1.5739351511e-07,-1.71072752345,9.31322574615e-08,0.057468094713999995,-2.859375,-0.12180458834700002,-2.9594089855500004e-09,-4.1537444487000007e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,363600.0,0.0
C01,2024-09-26 06:00:00,0.000925594707951,2.93276514185e-12,0.0,0.0,-238.79687500000003,6.453840256920001e-10,-0.283501147475,-7.94278457761e-06,0.00033989502117,6.1895698308899996e-06,6493.32588768,367200.0,-2.9802322387700004e-08,-1.32202955049,1.0058283805799999e-07,0.0600786237501,-183.15625,-0.512204607972,4.900204113170001e-10,-4.2323191502200005e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,367200.0,0.0
C01,2024-09-26 07:00:00,0.0009256053017450001,2.94342328289e-12,0.0,0.0,-116.265625,-1.86936358078e-09,-0.0224911146738,-3.75648960471e-06,0.00034505699295600003,9.82591882348e-06,6493.33836746,370800.0,4.09781932831e-08,-0.964438820337,3.3061951398799995e-08,0.06520878633339999,-293.125,-0.8679732648790002,2.9379795215e-09,-3.71444043564e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,370800.0,0.0
C01,2024-09-26 08:00:00,0.0009256156627090001,2.9105606813599995e-12,0.0,0.0,36.421875,-3.1133439689900005e-09,0.23586860649700003,1.37928873301e-06,0.000348986126482,1.02673657238e-05,6493.34844398,374400.0,6.75208866596e-08,-0.644851758493,-1.9557774066900002e-08,0.0720202879798,-309.078125,-1.18314196302,4.128386249570001e-09,-2.9679807711700004e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,374400.0,0.0
C01,2024-09-26 09:00:00,0.000925626140088,2.90700796768e-12,0.0,0.0,183.9375,-3.49943147965e-09,0.496362431099,6.237067282199999e-06,0.00035005400423,7.987488061189999e-06,6493.35150719,378000.0,6.6589564085e-08,-0.359775444697,-4.79631125927e-08,0.07968543158380001,-243.32812499999997,-1.46600507341,4.504116185950001e-09,-2.1393748278300004e-10,0.0,977.0,0.0,2.0,0.0,-5.1999999861600005e-09,-9.7e-09,378000.0,0.0
