satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I02,2024-09-25 23:50:24,0.0004256665706635,1.7848833522289998e-11,0.0,160.0,-67.0,4.213032632577e-09,-0.3262685159247,-2.2910535335539996e-06,0.001999292522669,3.34158539772e-06,6493.397851944,345024.0,1.117587089539e-07,-1.923387783107,-8.195638656615999e-08,0.5023181637049,-13.0,-3.046241993852,-3.695868233461e-09,-7.52174188217e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,345312.0
I02,2024-09-26 00:05:36,0.0004256847314537,1.966782292584e-11,0.0,161.0,-64.9375,4.225890311008e-09,-0.2598131302826,-2.235174179077e-06,0.00199871591758,3.479421138763e-06,6493.39641571,345936.0,1.080334186554e-07,-1.923391117097,-8.195638656615999e-08,0.5023174234684,-18.125,-3.046189685753,-3.6987254953350003e-09,-7.525313459511e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,346272.0
I02,2024-09-26 00:20:48,0.00042570009827610003,1.7166712495959998e-11,0.0,162.0,-63.5625,4.240176620376001e-09,-0.1934071781053,-2.197921276093e-06,0.001998171559535,3.6358833312989996e-06,6493.394952774,346848.0,1.080334186554e-07,-1.923394492049,-7.82310962677e-08,0.5023167402856,-23.875,-3.046087556516,-3.701582757208e-09,-7.525313459511e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,347088.0
I02,2024-09-26 00:36:00,0.00042571732774379997,1.909938873723e-11,0.0,163.0,-63.0625,4.253034298807e-09,-0.1268826637322,-2.183020114899e-06,0.001997651532292,3.799796104431e-06,6493.393783569,347760.0,1.0430812835689999e-07,-1.923397868464,-7.82310962677e-08,0.5023160658804,-29.75,-3.046104321557,-3.7030113881450005e-09,-7.528885036853e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,347904.0
I02,2024-09-26 00:50:24,0.0004257331602275001,1.818989403546e-11,0.0,164.0,-63.375,4.263034715364001e-09,-0.06394596618902,-2.1941959857939996e-06,0.0019971212605010003,3.945082426071e-06,6493.392383575,348624.0,1.0430812835689999e-07,-1.923401060552,-7.82310962677e-08,0.5023154426773,-35.0,-3.046033226665,-3.7030113881450005e-09,-7.528885036853e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,348816.0
I02,2024-09-26 01:05:36,0.0004257513210177,1.966782292584e-11,0.0,165.0,-64.3125,4.273035131922e-09,0.0026076719571470003,-2.220273017883e-06,0.001996794366278,4.075467586517e-06,6493.391723633,349536.0,1.0430812835689999e-07,-1.923404428189,-7.82310962677e-08,0.5023146936632,-39.75,-3.046078998446,-3.7030113881450005e-09,-7.528885036853e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,349728.0
I02,2024-09-26 01:20:48,0.0004257671535015,1.818989403546e-11,0.0,166.0,-65.625,4.278749655669001e-09,0.06919650206063001,-2.257525920868e-06,0.001996239065193,4.172325134277e-06,6493.390205383,350448.0,1.0430812835689999e-07,-1.923407784123,-7.82310962677e-08,0.5023139373346001,-43.3125,-3.046160224046,-3.701582757208e-09,-7.528885036853e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,350592.0
I02,2024-09-26 01:36:00,0.0004257820546627,1.830358087318e-11,0.0,167.0,-66.9375,4.283035548479e-09,0.1357116976455,-2.2910535335539996e-06,0.001995545695536,4.235655069351e-06,6493.3881073,351360.0,1.080334186554e-07,-1.923411040579,-7.82310962677e-08,0.502313608178,-45.5625,-3.046167234349,-3.700154126271e-09,-7.528885036853e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,351504.0
I02,2024-09-26 01:50:24,0.00042579742148520004,1.807620719774e-11,0.0,168.0,-67.6875,4.283035548479e-09,0.19869439518480003,-2.313405275345e-06,0.001995966536924,4.261732101439999e-06,6493.389566422,352224.0,1.080334186554e-07,-1.923414352625,-7.450580596924e-08,0.5023126602071,-46.4375,-3.046142101417,-3.6987254953350003e-09,-7.532456614195e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,352416.0
I02,2024-09-26 02:05:36,0.0004258141852915,1.773514668457e-11,0.0,169.0,-67.625,4.280178286606e-09,0.2651494092458,-2.313405275345e-06,0.001996078528464,4.258006811142e-06,6493.389947891,353136.0,1.117587089539e-07,-1.923417688079,-7.078051567078001e-08,0.5023120253007,-46.25,-3.046088835107,-3.695868233461e-09,-7.536028191537e-10,0.0,2333.0,,2.0,0.0,-1.862645149231e-09,,353328.0
